,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他兼职,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他收获,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他不公平现象,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他能力,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
128,7qXdRO6M,kM1Rzm27,cdm****e3hyz,2022-2-16 14:08,2022-2-16 14:14,358,1,NriUJr,大学生兼职调查,183.46.45.131,110.335421,21.001447,广东省,湛江市,MOBILE,Android,weixin,360px*803px,,男,深圳大学医学院,大四,广东省，珠海市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,1,1,0,1,0,0,支持,校内,0,1,0,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,6,7,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,满足安全需要（工作稳定，很少有焦虑）
129,LQ8maEA7,5Lw0242e,cdm****0KXNY,2022-2-16 14:06,2022-2-16 14:13,386,1,NriUJr,大学生兼职调查,14.150.52.28,110.335421,21.001447,广东省,湛江市,MOBILE,Android,weixin,360px*803px,,男,桂林电子科技大学机电学院,大三,广东省，潮州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,周末,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,0,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,一线城市,较多联系,6,7,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
130,Mr5nJ2Ye,WLGranE7,阿*的鹿,2022-2-16 14:07,2022-2-16 14:13,373,1,NriUJr,大学生兼职调查,183.197.195.139,114.543026,39.788693,河北省,张家口市,MOBILE,Android,weixin,393px*873px,,女,河北科技大学 材料科学与工程学院,大四,河北省，张家口市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,寒暑假,501-1000元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,1,有一点帮助,正式职业不会选择少数做过的兼职,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
131,ebqmDvnL,WMR6YoxM,cdm****OSCEo,2022-2-16 14:09,2022-2-16 14:12,174,1,NriUJr,大学生兼职调查,39.144.168.56,115.984439,28.636753,江西省,南昌市,MOBILE,Android,weixin,360px*780px,,男,赣南师范大学物理与电子信息学院,大一,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,0,0,支持,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,可以留用,家乡城市,密切密切,6,6,公平,,,,,,,1,1,1,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
132,LVJraqzL,JekyRjd7,cdm****Fcop1,2022-2-16 14:05,2022-2-16 14:08,179,1,NriUJr,大学生兼职调查,117.136.36.154,112.11991,34.732887,河南省,洛阳市,MOBILE,Android,weixin,360px*780px,,女,河南师范大学环境学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,工作日,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,0,0,0,1,0,中立,校内,0,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,4,公平,,,,,,,1,0,0,0,0,0,0,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,受到尊重（工作体面有尊严
133,ev9lJ6NL,8MZbvEjM,**哥哥,2022-2-16 14:02,2022-2-16 14:07,316,1,NriUJr,大学生兼职调查,125.85.242.39,105.777045,29.498513,重庆市,市辖区,MOBILE,Android,weixin,360px*780px,,男,重庆理工大学管理学院,大三,重庆市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,支持,校内,0,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,6,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,1,0,很有帮助,正式职业不会选择少数做过的兼职,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
134,Mr5nJ6Ee,QL0aGaQe,cdm****q1Cin,2022-2-16 14:03,2022-2-16 14:06,204,1,NriUJr,大学生兼职调查,125.76.183.138,108.933221,34.129209,陕西省,西安市,MOBILE,Android,weixin,360px*760px,,女,陕西理工大学数计学院,大三,陕西省，渭南市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,节假日,500元及以下,非常不满意,1,0,0,0,0,0,寻求家长、老师帮助,0,0,1,0,1,1,0,支持,校内,0,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,无所谓,,,,,,,1,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
135,7AxODGPM,5LmqkDxL,cdm****iJ5ar,2022-2-16 14:02,2022-2-16 14:05,208,1,NriUJr,大学生兼职调查,117.136.41.23,113.10743,23.032642,广东省,佛山市,MOBILE,Android,weixin,360px*780px,,女,广东海洋大学经济与金融学院,大三,广东省，佛山市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,1,1,1,0,1,0,寻求家长、老师帮助,1,1,1,0,0,1,0,中立,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,一到二个月,实习条件和薪资待遇,其他城市,密切密切,,,,,5,6,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
136,7j9QJgYM,9LQPYGb7,cdm****nK33R,2022-2-16 13:59,2022-2-16 14:05,351,1,NriUJr,大学生兼职调查,223.104.65.69,110.364519,20.998866,广东省,湛江市,MOBILE,Android,weixin,393px*851px,,女,广东工业大学物理与机电工程学院,大三,广东省，汕头市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,1,0,0,1,0,1,0,支持,校外,,,,,,,0,1,0,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,0,二到四个月,公司层次和品牌形象,一线城市,较多联系,,,,,7,5,公平,,,,,,,0,1,1,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
137,M6BPymVM,nePyw5vM,cdm****fpXnd,2022-2-16 13:58,2022-2-16 14:04,385,1,NriUJr,大学生兼职调查,183.46.46.0,110.339852,20.999017,广东省,湛江市,MOBILE,Android,Chrome,360px*803px,,男,长沙理工大学土木系,大二,湖南省，株洲市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,0,0,1,0,0,支持,校外,,,,,,,1,0,0,1,0,0,时间短暂来钱快上手快的兼职,进行过,0,1,0,1,0,0,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,6,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
138,ekqyNQw7,4engGBaM,de***icong,2022-2-16 13:57,2022-2-16 14:02,299,1,NriUJr,大学生兼职调查,14.150.165.66,113.024297,22.625777,广东省,江门市,MOBILE,Android,Chrome,360px*780px,,男,广东工业大学材料与能源学院,大四,广东省，佛山市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,一到二个月,实习条件和薪资待遇,其他城市,较多联系,,,,,5,6,存在较多不公平现象,0,1,1,1,0,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
139,7YpQa0zM,8MZE0Dye,1*5,2022-2-16 13:58,2022-2-16 14:02,243,1,NriUJr,大学生兼职调查,39.144.179.45,114.668172,33.595208,河南省,周口市,MOBILE,Android,weixin,360px*800px,,男,河南科技大学，机械工程学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,周末,501-1000元,非常不满意,1,0,1,0,1,0,向相关部门投诉,1,0,0,1,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一个月,公司层次和品牌形象,学校所在城市,密切密切,6,7,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
140,LQ8ma5d7,37KxAGGL,B**.R,2022-2-16 14:00,2022-2-16 14:02,126,1,NriUJr,大学生兼职调查,120.239.136.171,110.349868,21.268781,广东省,湛江市,MOBILE,Android,weixin,360px*780px,,男,广东工业大学经济与贸易学院,大三,广东省，湛江市,否,推荐,4,有过,0,0,0,1,1,0,1,1,1,0,寒暑假,2001-3000 元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
141,L0mDY5qe,o7jQEKzM,cdm****VNiTB,2022-2-16 13:55,2022-2-16 14:01,346,1,NriUJr,大学生兼职调查,27.27.239.177,112.13526,32.07573,湖北省,襄阳市,MOBILE,Android,Chrome,360px*770px,,女,长江大学经济与管理学院,大三,湖北省，襄阳市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,寒暑假,2001-3000 元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,0,0,1,1,0,支持,校外,,,,,,,1,1,0,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,一个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
142,ev9lJkQL,z7AKxlye,cdm****1DzmE,2022-2-16 13:57,2022-2-16 13:59,119,1,NriUJr,大学生兼职调查,182.202.169.15,124.12734,41.29252,辽宁省,本溪市,MOBILE,Android,Chrome,360px*800px,,女,沈阳农业大学经理管理学院,研一,辽宁省，沈阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,节假日,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,中立,校外,,,,,,,1,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较少联系,5,6,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
143,7qXdG1pM,kMrnpJnM,cdm****FcKKj,2022-2-16 13:54,2022-2-16 13:58,283,1,NriUJr,大学生兼职调查,39.144.44.125,121.5234936,31.2088838,上海市,市辖区,MOBILE,iOS,weixin,414px*896px,,女,华东政法大学,大三,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,1,一到二个月,与专业的相关性,一线城市,密切密切,,,,,5,7,存在较多不公平现象,1,0,0,1,0,0,0,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
144,e8YAqarM,J7BOyPKL,cdm****QfyXg,2022-2-16 13:55,2022-2-16 13:58,208,1,NriUJr,大学生兼职调查,10.125.121.98,106.824345,28.124901,贵州省,遵义市,MOBILE,iOS,Apple WebKit,375px*812px,,女,贵州财经大学商务学院,大三,贵州省，遵义市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,0,1,1,0,支持,校外,,,,,,,1,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,家乡城市,密切密切,5,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
145,M9X0g8ze,o7jDNzne,cdm****mT02G,2022-2-16 13:54,2022-2-16 13:58,222,1,NriUJr,大学生兼职调查,223.104.64.192,110.924492,22.356723,广东省,茂名市,MOBILE,Android,weixin,393px*851px,,女,湖北师范大学历史学院,大二,广东省，茂名市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,周末,500元及以下,非常不满意,0,0,1,0,0,1,,1,0,1,1,1,0,0,支持,校外,,,,,,,1,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
146,epD4J0Xe,9LQd9RW7,cdm****yP6bT,2022-2-16 13:54,2022-2-16 13:58,197,1,NriUJr,大学生兼职调查,117.169.223.250,115.314528,27.577378,江西省,吉安市,MOBILE,Android,weixin,360px*800px,,女,赣南师范大学文学院,大二,江西省，吉安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,1,0,中立,校内,1,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
147,7j9QJxXM,KLONzg47,cdm****nvTYv,2022-2-16 13:26,2022-2-16 13:58,1874,1,NriUJr,大学生兼职调查,116.228.183.19,121.62298,31.12727,上海市,市辖区,COMPUTER,Windows,Chrome,1280px*720px,,男,上海理工大学，信网学院,大三,安徽省，合肥市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,周末,1001?2000元,非常不满意,1,0,1,0,0,0,寻求家长、老师帮助,1,0,1,1,1,1,0,支持,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,0,1,0,二到四个月,实习条件和薪资待遇,一线城市,较多联系,,,,,5,7,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
148,7aQnpNp7,pLzlbz8M,桂**的辣子,2022-2-16 13:49,2022-2-16 13:57,476,1,NriUJr,大学生兼职调查,119.84.239.192,105.905005,29.341317,重庆市,市辖区,MOBILE,Android,weixin,353px*720px,,女,西北师范大学文学院,大二,重庆市，市辖区,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,0,1,0,0,支持,校内,1,1,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
149,Mr5nJX0e,5Lw5PRvM,**,2022-2-16 13:50,2022-2-16 13:54,254,1,NriUJr,大学生兼职调查,120.235.149.209,115.137818,24.165111,广东省,河源市,MOBILE,Android,Chrome,360px*800px,,男,深圳大学经济学院,大二,广东省，河源市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,节假日,501-1000元,非常不满意,1,0,1,1,0,0,寻求家长、老师帮助,1,1,1,1,1,1,0,支持,校外,,,,,,,0,1,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,1,0,0,一到二个月,公司层次和品牌形象,学校所在城市,密切密切,,,,,6,7,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
150,7XAkP8BL,J7qdkolM,cdm****78sBm,2022-2-16 13:51,2022-2-16 13:54,183,1,NriUJr,大学生兼职调查,36.101.131.87,109.404774,18.414,海南省,三亚市,MOBILE,Android,weixin,381px*824px,,男,山西财经大学经济学院,大三,山西省，太原市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,周末,1001?2000元,非常不满意,0,1,0,0,0,0,诉诸法律,1,0,0,0,0,0,0,反对,校外,,,,,,,0,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,1,0,0,0,0,二到四个月,公司层次和品牌形象,一线城市,较少联系,,,,,7,1,不公平,0,0,1,1,1,0,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
