,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他兼职,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他收获,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他不公平现象,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他能力,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
381,MdP1ANWM,qM6PVyBL,**,2022-2-16 14:05,2022-2-16 14:09,237,1,NriUJr,大学生兼职调查,117.140.122.161,108.041118,24.697063,广西壮族自治区,6,MOBILE,Android,weixin,360px*800px,,女,1,1,广西壮族自治区，河池市,是,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,周末,1001?2000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,1,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,6,公平,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
383,LVJraqzL,JekyRjd7,cdm****Fcop1,2022-2-16 14:05,2022-2-16 14:08,179,1,NriUJr,大学生兼职调查,117.136.36.154,112.11991,34.732887,河南省,4,MOBILE,Android,weixin,360px*780px,,女,2,3,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,工作日,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,校内,0,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,4,公平,,,,,,,1,0,0,0,0,0,0,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,受到尊重（工作体面有尊严
384,ev9lJ6NL,8MZbvEjM,**哥哥,2022-2-16 14:02,2022-2-16 14:07,316,1,NriUJr,大学生兼职调查,125.85.242.39,105.777045,29.498513,重庆市,1,MOBILE,Android,weixin,360px*780px,,男,2,3,重庆市，市辖区,是,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,1,校内,0,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,6,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,1,0,很有帮助,正式职业不会选择少数做过的兼职,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
385,Mr5nJ6Ee,QL0aGaQe,cdm****q1Cin,2022-2-16 14:03,2022-2-16 14:06,204,1,NriUJr,大学生兼职调查,125.76.183.138,108.933221,34.129209,陕西省,2,MOBILE,Android,weixin,360px*760px,,女,2,3,陕西省，渭南市,是,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,节假日,500元及以下,非常不满意,1,0,0,0,0,0,寻求家长、老师帮助,0,0,1,0,1,1,0,1,校内,0,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,无所谓,,,,,,,1,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
386,7XAkPndL,0eybp6bM,cdm****Uqsqu,2022-2-16 13:58,2022-2-16 14:06,482,1,NriUJr,大学生兼职调查,106.33.188.75,114.839009,33.317307,河南省,5,MOBILE,Android,weixin,360px*780px,,女,3,4,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,0,1,1,0,1,校外,,,,,,,1,0,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,3,3,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
387,e3BAwlbL,p7YQ81W7,?,2022-2-16 14:01,2022-2-16 14:06,312,1,NriUJr,大学生兼职调查,112.195.3.128,106.068497,30.87069,四川省,5,MOBILE,Android,Chrome,360px*780px,,女,3,1,四川省，南充市,是,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,1,0,0,其他,0,0,1,1,0,1,0,1,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,7,6,公平,,,,,,,1,1,0,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
388,MWWwadbM,WLGNVq57,九*,2022-2-16 14:03,2022-2-16 14:05,166,1,NriUJr,大学生兼职调查,60.184.188.37,119.065843,27.614789,浙江省,4,MOBILE,Android,Chrome,320px*704px,,女,1,4,浙江省，丽水市,是,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,0,0,1,0,0,0,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,3,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
389,7AxODGPM,5LmqkDxL,cdm****iJ5ar,2022-2-16 14:02,2022-2-16 14:05,208,1,NriUJr,大学生兼职调查,117.136.41.23,113.10743,23.032642,广东省,3,MOBILE,Android,weixin,360px*780px,,女,2,3,广东省，佛山市,是,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,1,1,1,0,1,0,寻求家长、老师帮助,1,1,1,0,0,1,0,0,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,一到二个月,实习条件和薪资待遇,其他城市,密切密切,,,,,5,6,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
390,7j9QJgYM,9LQPYGb7,cdm****nK33R,2022-2-16 13:59,2022-2-16 14:05,351,1,NriUJr,大学生兼职调查,223.104.65.69,110.364519,20.998866,广东省,4,MOBILE,Android,weixin,393px*851px,,女,2,3,广东省，汕头市,是,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,1,0,0,1,0,1,0,1,校外,,,,,,,0,1,0,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,0,二到四个月,公司层次和品牌形象,一线城市,较多联系,,,,,7,5,公平,,,,,,,0,1,1,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
391,MRD6aNQL,DMx0Gb0M,cdm****wqSoS,2022-2-16 13:59,2022-2-16 14:05,365,1,NriUJr,大学生兼职调查,14.150.3.32,110.339852,20.999017,广东省,4,MOBILE,Android,Chrome,360px*803px,,男,1,4,江西省，九江市,是,,,,,,,,,,,,,,,,,,,,,6,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,1,0,0,1,校外,,,,,,,1,0,0,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,1,0,1,0,0,二到四个月,与专业的相关性,一线城市,较多联系,,,,,6,7,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
392,7YpQaVzM,WLG4kkje,cdm****X6eZl,2022-2-16 13:58,2022-2-16 14:04,383,1,NriUJr,大学生兼职调查,223.104.65.54,110.364519,20.998866,广东省,4,MOBILE,Android,weixin,393px*851px,,女,1,3,湖南省，常德市,是,,,,,,,,,,,,,,,,,,,,,3,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,0,1,1,0,0,1,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,0,0,一到二个月,实习条件和薪资待遇,学校所在城市,密切密切,,,,,7,7,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
393,M6BPymVM,nePyw5vM,cdm****fpXnd,2022-2-16 13:58,2022-2-16 14:04,385,1,NriUJr,大学生兼职调查,183.46.46.0,110.339852,20.999017,广东省,4,MOBILE,Android,Chrome,360px*803px,,男,2,2,湖南省，株洲市,是,,,,,,,,,,,,,,,,,,,,,3,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,0,0,1,0,0,1,校外,,,,,,,1,0,0,1,0,0,时间短暂来钱快上手快的兼职,进行过,0,1,0,1,0,0,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,6,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
394,M9X0gY4e,27a6AEVL,cdm****Ac9z6,2022-2-16 14:01,2022-2-16 14:03,123,1,NriUJr,大学生兼职调查,58.214.219.201,119.867132,31.433985,江苏省,3,MOBILE,iOS,Apple WebKit,428px*926px,,男,3,3,江苏省，无锡市,是,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,1,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
395,e4BAkz17,kMrxRVVL,1*8,2022-2-16 13:58,2022-2-16 14:03,294,1,NriUJr,大学生兼职调查,123.163.204.242,114.668282,33.595377,河南省,5,MOBILE,Android,weixin,360px*640px,,男,3,4,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,3,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,周末,1001?2000元,非常不满意,1,0,1,0,1,0,寻求家长、老师帮助,1,0,1,0,1,0,0,1,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,1,0,1,0,0,一个月,实习条件和薪资待遇,一线城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,1,0,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
396,ekqyNQw7,4engGBaM,de***icong,2022-2-16 13:57,2022-2-16 14:02,299,1,NriUJr,大学生兼职调查,14.150.165.66,113.024297,22.625777,广东省,4,MOBILE,Android,Chrome,360px*780px,,男,2,4,广东省，佛山市,是,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,1,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,一到二个月,实习条件和薪资待遇,其他城市,较多联系,,,,,5,6,存在较多不公平现象,0,1,1,1,0,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
397,7YpQa0zM,8MZE0Dye,1*5,2022-2-16 13:58,2022-2-16 14:02,243,1,NriUJr,大学生兼职调查,39.144.179.45,114.668172,33.595208,河南省,5,MOBILE,Android,weixin,360px*800px,,男,2,3,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,3,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,周末,501-1000元,非常不满意,1,0,1,0,1,0,向相关部门投诉,1,0,0,1,1,0,0,1,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一个月,公司层次和品牌形象,学校所在城市,密切密切,6,7,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
399,MDPxDQ3M,o7jVpRm7,李*鹏,2022-2-16 13:55,2022-2-16 14:01,360,1,NriUJr,大学生兼职调查,112.97.57.212,114.355434,22.680054,广东省,1,MOBILE,Android,weixin,360px*740px,,男,3,4,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,0,1,1,0,0,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
400,L0mDY5qe,o7jQEKzM,cdm****VNiTB,2022-2-16 13:55,2022-2-16 14:01,346,1,NriUJr,大学生兼职调查,27.27.239.177,112.13526,32.07573,湖北省,4,MOBILE,Android,Chrome,360px*770px,,女,2,3,湖北省，襄阳市,是,,,,,,,,,,,,,,,,,,,,,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,寒暑假,2001-3000 元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,0,0,1,1,0,1,校外,,,,,,,1,1,0,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,一个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
401,en9gJk2L,p7YZNZLa,我,2022-2-16 13:56,2022-2-16 14:00,274,1,NriUJr,大学生兼职调查,116.25.98.29,114.04292,22.56126,广东省,1,COMPUTER,Windows,Chrome,1280px*800px,,女,1,7,广东省，深圳市,是,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,1,0,0,0,1,0,1,校外,,,,,,,1,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,0,1,0,一到二个月,与专业的相关性,一线城市,密切密切,,,,,5,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,受到尊重（工作体面有尊严
402,7XAkPxOL,ve8QDJ4M,筱*,2022-2-16 13:55,2022-2-16 14:00,270,1,NriUJr,大学生兼职调查,125.65.139.27,105.713094,29.038284,四川省,5,MOBILE,Android,weixin,360px*780px,,女,1,3,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,0,1,1,0,0,0,1,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,家乡城市,较多联系,5,5,存在较多不公平现象,1,1,0,0,0,0,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,满足安全需要（工作稳定，很少有焦虑）
403,ev9lJkQL,z7AKxlye,cdm****1DzmE,2022-2-16 13:57,2022-2-16 13:59,119,1,NriUJr,大学生兼职调查,182.202.169.15,124.12734,41.29252,辽宁省,6,MOBILE,Android,Chrome,360px*800px,,女,2,5,辽宁省，沈阳市,是,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,节假日,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,0,校外,,,,,,,1,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较少联系,5,6,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
404,MdP1ApQM,z7lRJl5e,cdm****rHmTN,2022-2-16 13:54,2022-2-16 13:59,313,1,NriUJr,大学生兼职调查,219.155.225.70,115.0368,32.1308,河南省,4,MOBILE,Android,weixin,393px*873px,,男,1,5,河南省，信阳市,是,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,工作日,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,0,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,5,存在较少不公平现象,,,,,,,0,0,1,1,1,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
405,M6BPyRJM,JekzgJzL,海*宝宝,2022-2-16 13:52,2022-2-16 13:59,417,1,NriUJr,大学生兼职调查,103.216.42.141,103.807089,36.056168,甘肃省,3,MOBILE,Android,weixin,360px*800px,,女,1,6,甘肃省，兰州市,是,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,节假日,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,1,校外,,,,,,,0,0,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,4,5,存在较多不公平现象,0,0,0,1,1,0,0,0,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
406,7qXdG1pM,kMrnpJnM,cdm****FcKKj,2022-2-16 13:54,2022-2-16 13:58,283,1,NriUJr,大学生兼职调查,39.144.44.125,121.5234936,31.2088838,上海市,1,MOBILE,iOS,weixin,414px*896px,,女,2,3,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,1,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,1,一到二个月,与专业的相关性,一线城市,密切密切,,,,,5,7,存在较多不公平现象,1,0,0,1,0,0,0,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
